artist,country,date_recorded,download_link,file_type,gender,is_duet,language,location,no_of_comments,no_of_followers,no_of_following,no_of_likes,no_of_recordings,no_of_views,recording_id,recording_link,song_title,user_avatar,user_group,user_name,days
Celine Dion,USA,2014-03-08,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/107a2a3774efe9c002c457554b4c3cab_1.mp4,vid,woman,False,en,en,1,49,5,0,37,133,292588,https://www.redkaraoke.com/profile/bloome26/recordings/292588,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3310492_2.gif,2,bloome26,1325
Celine Dion,Spain,2016-03-18,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/bf78ddf25147ce165e225fcf37a0925f_1.mp3,mp3,man,False,es,en,0,58,5,0,2634,8,1951686,https://www.redkaraoke.com/profile/francescdeasis/recordings/1951686,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic765335_11.gif,9,francescdeasis,584
Celine Dion,USA,2015-09-13,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/1a090e0ea8f5898ae501b78b6f3d9d2c_1.mp4,vid,,False,en,en,0,1,1,0,19,39,476938,https://www.redkaraoke.com/profile/jamylah27/recordings/476938,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,jamylah27,771
Celine Dion,Australia,2016-05-09,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/811e92e4d98a97bfa5fc245e4f2078af_1.mp3,mp3,woman,False,en,en,0,2,0,0,9,16,705280,https://www.redkaraoke.com/profile/WOTW/recordings/705280,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5902260_1.gif,2,WOTW,532
Celine Dion,Italy,2015-12-08,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d1373f1516c77db793a7ba1befc1d8a0_1.mp4,vid,,False,en,en,1,0,0,0,1,19,522953,https://www.redkaraoke.com/profile/saramerlo02/recordings/522953,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5798675_1.gif,2,saramerlo02,685
Celine Dion,Spain,2017-05-25,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/97a4190f8f7d36215974fa85b8bd21d7_1.mp3,mp3,man,False,es,en,0,586,7,0,12673,13,2311686,https://www.redkaraoke.com/profile/LUVIBO/recordings/2311686,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic608162_1.gif,9,LUVIBO,151
Celine Dion,USA,2015-09-21,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/efd90f9f04fb77420a5918a0994ac455_1.mp4,vid,,False,en,en,0,0,0,0,2,61,480610,https://www.redkaraoke.com/profile/majed_ghali/recordings/480610,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,majed_ghali,763
Celine Dion,Italy,2016-06-14,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/770289599a8f5f1b3495adb520d202e5_1.mp3,mp3,,False,en,en,0,12,12,0,3,0,754283,https://www.redkaraoke.com/profile/ichigochane/recordings/754283,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6876967_1.gif,2,ichigochane,496
Celine Dion,Cyprus,2015-12-26,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/3225bf9e6403f5beb1dfa4bffe35befb_1.mp3,mp3,woman,False,en,en,0,2,2,0,9,4,535765,https://www.redkaraoke.com/profile/marialonghair/recordings/535765,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,marialonghair,667
Celine Dion,USA,2009-03-29,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/d3f8cdc3d28f8019b219cd72e71f905c_1.mp3,mp3,woman,False,en,en,0,2,0,0,11,180,17044,https://www.redkaraoke.com/profile/yeshdz2008/recordings/17044,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic251067_1.gif,2,yeshdz2008,3130
Celine Dion,Portugal,2011-10-18,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/e4669bd266bcb8621007ea9c710af22d_1.mp3,mp3,woman,False,en,en,0,16,8,0,26,206,109565,https://www.redkaraoke.com/profile/agdbat/recordings/109565,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic424641_13.gif,2,agdbat,2197
Celine Dion,Mexico,2017-10-20,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/3930fe358f0c8bfbf753133c814dfb9d_1.mp3,mp3,,False,es,en,0,3,0,0,4,3,2422028,https://www.redkaraoke.com/profile/monseg_1/recordings/2422028,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11860392_1.gif,2,monseg_1,3
Celine Dion,Indonesia,2015-10-16,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/03da4f5a2e6769d703ecf3252383aa50_1.mp4,vid,,False,en,en,0,0,0,0,2,33,492110,https://www.redkaraoke.com/profile/Metazaenal/recordings/492110,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Metazaenal,738
Celine Dion,Ghana,2017-03-02,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d519285abd805b11c87ad7f422fddd93_1.mp4,vid,woman,False,en,en,0,2,0,0,5,1,1023220,https://www.redkaraoke.com/profile/beatriceodai/recordings/1023220,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9664072_1.gif,2,beatriceodai,235
Celine Dion,USA,2016-05-23,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/cf36104f531e34878183037a0ba0f4b9_1.mp4,vid,,False,en,en,0,3,0,0,4,3,724758,https://www.redkaraoke.com/profile/merengue37/recordings/724758,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,merengue37,518
Celine Dion,Spain,2008-08-09,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/98cd1e54b90045af5e565745224c0811_1.mp3,mp3,woman,False,es,en,0,0,0,0,50,79,239678,https://www.redkaraoke.com/profile/Atih_5/recordings/239678,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,Atih_5,3362
Celine Dion,Spain,2009-12-13,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/59259e2309be27c70385c9b8bae6bcf2_1.mp3,mp3,woman,False,en,en,0,1,0,0,6,172,38735,https://www.redkaraoke.com/profile/lozredz/recordings/38735,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,lozredz,2871
Celine Dion,Kazakhstan,2014-12-21,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/8defd884299330da17cb356c77979bcb_1.mp3,mp3,man,False,en,en,0,4,0,0,22,35,396606,https://www.redkaraoke.com/profile/topintai/recordings/396606,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,topintai,1037
Celine Dion,Kingdom,2011-03-04,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/39b459208c1d8ca101e64365d051aa6c_1.mp3,mp3,woman,False,en,en,0,0,0,0,3,202,82585,https://www.redkaraoke.com/profile/sianiiebabiie/recordings/82585,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,sianiiebabiie,2425
Celine Dion,Cyprus,2015-12-26,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/3f919c0595f3d291381e40f5cd846a46_1.mp4,vid,woman,False,en,en,1,2,2,0,9,8,535757,https://www.redkaraoke.com/profile/marialonghair/recordings/535757,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,marialonghair,667
Celine Dion,Argentina,2009-08-18,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/00fb4dae142561f831bb156e96c68729_1.mp3,mp3,woman,False,es,en,0,0,0,0,3,59,523132,https://www.redkaraoke.com/profile/gabiiprincesita/recordings/523132,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,gabiiprincesita,2988
Celine Dion,USA,2015-09-30,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/e5a89418c45a7d4d7fc74d3f810b62a4_1.mp4,vid,,False,en,en,0,0,0,0,1,3,484470,https://www.redkaraoke.com/profile/miacutemia/recordings/484470,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,miacutemia,754
Celine Dion,USA,2009-12-04,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/dba6d3a81f0a6e04e7ae1a13baaaa4d0_1.mp3,mp3,woman,False,en,en,0,0,0,0,2,119,37818,https://www.redkaraoke.com/profile/rainbutterfly/recordings/37818,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,rainbutterfly,2880
Celine Dion,Australia,2016-06-06,https://www.redkaraoke.com/data/mp3/en/11827/09143f15494685549269e2fa5a80d846_1.mp3,mp3,woman,False,en,en,0,274,306,0,961,8,743532,https://www.redkaraoke.com/profile/Sakiri/recordings/743532,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6506258_16.gif,9,Sakiri,504
Celine Dion,Slovakia,2016-01-09,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/58c22cd47139d3b812fe1473ec3c2710_1.mp4,vid,,False,en,en,0,3,0,0,3,12,547105,https://www.redkaraoke.com/profile/ludka99/recordings/547105,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,ludka99,653
Celine Dion,USA,2008-08-03,https://www.redkaraoke.com/data/vid/en/11827/7087d17ba42b2ef142c440102c18caef_1.mp4,vid,man,False,en,en,1,0,0,0,6,495,2239,https://www.redkaraoke.com/profile/navyprico/recordings/2239,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic188432_1.gif,2,navyprico,3368
Celine Dion,Spain,2009-12-19,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/30efb56ba9a56b06ebb9e0897b6bf376_1.mp3,mp3,woman,False,es,en,0,0,0,0,4,102,609959,https://www.redkaraoke.com/profile/eltirilla78/recordings/609959,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,eltirilla78,2865
Celine Dion,Mexico,2014-06-15,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/06d56d980cf0b6b7acd63a7fbaaed91d_1.mp4,vid,,False,en,en,0,20,1,0,8,56,330644,https://www.redkaraoke.com/profile/yum_a/recordings/330644,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3774936_2.gif,2,yum_a,1226
Celine Dion,Guatemala,2016-04-23,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/3c618edbdf73ecdc20013bd55d853b98_1.mp3,mp3,woman,False,es,en,0,3,0,0,21,7,1984356,https://www.redkaraoke.com/profile/gabymcr/recordings/1984356,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6470929_1.gif,2,gabymcr,548
Celine Dion,USA,2015-12-19,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/718c7c44afda1cb03dfb363959752f2d_1.mp3,mp3,woman,False,en,en,0,3,3,0,11,7,530608,https://www.redkaraoke.com/profile/selenagrande1/recordings/530608,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5868509_4.gif,2,selenagrande1,674
Celine Dion,Albania,2016-02-08,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/5de2a8b17584ef6535db858261e1f2e0_1.mp3,mp3,woman,False,en,en,0,55,1,0,35,8,579002,https://www.redkaraoke.com/profile/sialucard/recordings/579002,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4270491_1.gif,2,sialucard,623
Celine Dion,Philippines,2016-03-10,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/bbdffd202d57f424819daa554f9cec87_1.mp3,mp3,,False,en,en,0,3,0,0,10,4,620931,https://www.redkaraoke.com/profile/angelnica/recordings/620931,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,angelnica,592
Celine Dion,Indonesia,2015-12-07,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8636c9a123dcdc1ec3f20db430928209_1.mp4,vid,,False,en,en,0,0,0,0,1,1,521985,https://www.redkaraoke.com/profile/amnahudaya/recordings/521985,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5768915_2.gif,2,amnahudaya,686
Celine Dion,Romania,2016-03-11,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/80b1cc55602954c25ebe8f03042ba1b5_1.mp3,mp3,,False,en,en,0,1,0,0,3,12,622099,https://www.redkaraoke.com/profile/MoldovanDenisa/recordings/622099,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,MoldovanDenisa,591
Celine Dion,Ecuador,2010-05-20,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/bd86fb168c06f345bedaffd97a2a0fe2_1.mp3,mp3,woman,False,es,en,0,19,0,0,52,99,740942,https://www.redkaraoke.com/profile/Karen_besotauro/recordings/740942,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic493195_3.gif,2,Karen_besotauro,2713
Celine Dion,USA,2016-03-08,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/2f49b6c996202e0f45cd6013b727edc4_1.mp4,vid,,False,en,en,0,7,1,0,6,8,618882,https://www.redkaraoke.com/profile/sweetshane/recordings/618882,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,sweetshane,594
Celine Dion,Indonesia,2014-07-14,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/e487ddd5ad77b048c739646b524b247a_1.mp3,mp3,man,False,en,en,0,0,0,0,2,29,342513,https://www.redkaraoke.com/profile/naninu91/recordings/342513,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,naninu91,1197
Celine Dion,Venezuela,2011-02-13,https://www.redkaraoke.com/data/mp3/es/11827/7b13d59500b3e1ed8c9e61b388986ade_1.mp3,mp3,woman,False,es,en,0,0,0,0,2,88,976143,https://www.redkaraoke.com/profile/chipunga/recordings/976143,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customavatars/avatar587708_1.gif,2,chipunga,2444
Celine Dion,Israel,2010-03-06,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/9ae88ef9a530aef4e93a2e9c604eddba_1.mp3,mp3,woman,False,en,en,0,0,0,0,1,151,47454,https://www.redkaraoke.com/profile/mormic/recordings/47454,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,mormic,2788
Celine Dion,Indonesia,2016-01-11,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/ba5291a18397a7984bd942ccfa4d2eac_1.mp4,vid,,False,en,en,0,1,1,0,2,4,549044,https://www.redkaraoke.com/profile/echaheer/recordings/549044,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,echaheer,651
Celine Dion,Kazakhstan,2016-03-11,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d2eee29f1c0033af0eaf5fabdc4a4d15_1.mp4,vid,,False,en,en,0,7,0,0,8,27,622179,https://www.redkaraoke.com/profile/kariekay/recordings/622179,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6753436_1.gif,2,kariekay,591
Celine Dion,Kuwait,2016-04-18,https://www.redkaraoke.com/data/vid/en/11827/bc5dc94b213e07ab979d4ba905325fab_1.mp4,vid,,False,en,en,0,1,1,0,3,1,675639,https://www.redkaraoke.com/profile/jockiebtoting/recordings/675639,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7191181_1.gif,2,jockiebtoting,553
Celine Dion,Spain,2010-11-17,https://www.redkaraoke.com/data/mp3/es/11827/9825ce68692d4b8f4e954d670ade234c_1.mp3,mp3,woman,False,es,en,0,0,0,0,1,48,900287,https://www.redkaraoke.com/profile/zaira-lo/recordings/900287,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,zaira-lo,2532
Celine Dion,USA,2010-01-29,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/cc53055a59afefdea577049e7cc654af_1.mp3,mp3,man,False,en,en,0,0,0,0,1,166,43389,https://www.redkaraoke.com/profile/werfwefsdf/recordings/43389,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,werfwefsdf,2824
Celine Dion,Morocco,2015-09-01,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/4dd74dac0ec65d82c2785b49349526f5_1.mp3,mp3,,False,en,en,0,3,0,0,2,21,472564,https://www.redkaraoke.com/profile/takf/recordings/472564,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,takf,783
Celine Dion,Indonesia,2016-05-21,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/bfbda80b18bb9cded9dced63397d82a8_1.mp4,vid,man,False,en,en,0,8,3,0,6,4,722168,https://www.redkaraoke.com/profile/RizalEfesus/recordings/722168,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7480494_1.gif,2,RizalEfesus,520
Celine Dion,Spain,2008-03-14,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/cc2f61a0495f88b5b937d803c8446004_1.mp3,mp3,woman,False,es,en,0,1,0,0,5,80,120106,https://www.redkaraoke.com/profile/extremaydura/recordings/120106,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customavatars/avatar85135_1.gif,2,extremaydura,3510
Celine Dion,Lanka,2016-04-07,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/52bb536e5dd073bdc5c6d8567c48d2f0_1.mp3,mp3,woman,False,en,en,0,4,1,0,7,7,660004,https://www.redkaraoke.com/profile/shaine1223/recordings/660004,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6339801_3.gif,2,shaine1223,564
Celine Dion,USA,2016-04-23,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d74fa6e7383ea48593dadf9391bfb055_1.mp4,vid,,False,en,en,0,5,1,0,14,2,681981,https://www.redkaraoke.com/profile/alstonboy1988/recordings/681981,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,alstonboy1988,548
Celine Dion,USA,2016-03-09,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/56481db198af0f652aef92cc895770d8_1.mp4,vid,,False,en,en,0,3,2,0,6,4,619598,https://www.redkaraoke.com/profile/DoctorWeasel/recordings/619598,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6741766_1.gif,2,DoctorWeasel,593
Celine Dion,Spain,2014-05-23,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/f1bdce97669ce01a400f183869674e32_1.mp3,mp3,,False,es,en,0,2,0,0,2,35,1647023,https://www.redkaraoke.com/profile/carla0205/recordings/1647023,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,carla0205,1249
Celine Dion,Argentina,2010-11-20,https://www.redkaraoke.com/data/mp3/es/11827/62d403e35de341e3dd2ebe921ad5e408_1.mp3,mp3,man,False,es,en,0,3,0,0,405,63,902626,https://www.redkaraoke.com/profile/gustigusti/recordings/902626,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,gustigusti,2529
Celine Dion,USA,2015-12-10,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/ddffbd402587b10fb4e1f795e7aea60d_1.mp3,mp3,woman,False,en,en,0,71,22,0,28,25,523887,https://www.redkaraoke.com/profile/tropicallove143/recordings/523887,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4902087_3.gif,2,tropicallove143,683
Celine Dion,USA,2015-12-19,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/1bd9d8968b669f07a25935a9cb29a07b_1.mp3,mp3,,False,en,en,0,1,0,0,6,11,530770,https://www.redkaraoke.com/profile/mom0f2/recordings/530770,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,mom0f2,674
Celine Dion,Spain,2008-11-19,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/9cf27c5c55c6f89ecccaec5e33a1b3ac_1.mp3,mp3,woman,False,es,en,0,0,0,0,2,56,319773,https://www.redkaraoke.com/profile/Mariiaa_/recordings/319773,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,Mariiaa_,3260
Celine Dion,Indonesia,2015-12-04,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/2360882be87617c106a4f69654f32cae_1.mp3,mp3,,False,en,en,0,0,0,0,2,23,520167,https://www.redkaraoke.com/profile/Agoestine/recordings/520167,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Agoestine,689
Celine Dion,USA,2014-07-22,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/b8cc58f2665e9fd63ab5f43cd5257c4f_1.mp3,mp3,woman,False,en,en,1,97,33,0,143,41,345575,https://www.redkaraoke.com/profile/IsingDiva/recordings/345575,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2811742_10.gif,9,IsingDiva,1189
Celine Dion,Ecuador,2010-05-23,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/cb8e10c19793308128989b26f820038f_1.mp3,mp3,woman,False,es,en,0,19,0,0,52,91,743041,https://www.redkaraoke.com/profile/Karen_besotauro/recordings/743041,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic493195_3.gif,2,Karen_besotauro,2710
Celine Dion,Mexico,2016-06-30,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/566db17822117c4bb498fafd746734bb_1.mp3,mp3,woman,False,es,en,0,4,2,0,53,5,2039983,https://www.redkaraoke.com/profile/pampampamxavier/recordings/2039983,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,pampampamxavier,480
Celine Dion,Myanmar,2016-04-18,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/8c3e65db78aca58dd26789fced5a0a25_1.mp3,mp3,woman,False,en,en,0,5,14,0,4,5,675728,https://www.redkaraoke.com/profile/Dolly_Cuttie/recordings/675728,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7153455_1.gif,2,Dolly_Cuttie,553
Celine Dion,Spain,2016-02-14,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/113486f1a28a050144ac91d1908972ac_1.mp3,mp3,woman,False,es,en,0,7,9,0,27,9,1922334,https://www.redkaraoke.com/profile/laura1992pmp/recordings/1922334,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,laura1992pmp,617
Celine Dion,Bahrain,2016-03-07,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/af87e4c6db4ea78d479faa88e169d97f_1.mp4,vid,,False,en,en,0,10,0,0,16,25,617454,https://www.redkaraoke.com/profile/monicashayne/recordings/617454,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,monicashayne,595
Celine Dion,USA,2016-01-09,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/b223f846517cade23a085d84c16c35d2_1.mp4,vid,man,False,en,en,0,24,5,0,248,14,547104,https://www.redkaraoke.com/profile/ariel1852/recordings/547104,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4915883_4.gif,2,ariel1852,653
Celine Dion,Malaysia,2016-01-06,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/cf70a7037405c20ec80124e09e398d59_1.mp3,mp3,woman,False,en,en,0,4,1,0,5,2,544836,https://www.redkaraoke.com/profile/Ierahlovers/recordings/544836,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6055361_1.gif,2,Ierahlovers,656
Celine Dion,Spain,2017-07-08,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/0358f920a075b1043a666803c07a29f4_1.mp3,mp3,,False,es,en,2,164,131,0,867,15,2349710,https://www.redkaraoke.com/profile/Josete50/recordings/2349710,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7825428_16.gif,9,Josete50,107
Celine Dion,Philippines,2016-03-15,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/b8703d66ba45f6f9cca90c4fdf099197_1.mp3,mp3,woman,False,en,en,0,3,0,0,15,9,628246,https://www.redkaraoke.com/profile/yojito27/recordings/628246,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6768600_3.gif,2,yojito27,587
Celine Dion,Italy,2016-06-10,https://www.redkaraoke.com/data/vid/en/11827/aac59b48f70e7e5eb983f1f28997fbc4_1.mp4,vid,woman,False,en,en,1,22,20,0,26,23,748784,https://www.redkaraoke.com/profile/simelk93/recordings/748784,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7770320_3.gif,2,simelk93,500
Celine Dion,Venezuela,2008-06-10,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/900decdd4e5216b5c4a94cbf03023259_1.mp3,mp3,man,False,es,en,0,1,0,0,33,83,191874,https://www.redkaraoke.com/profile/caminojl/recordings/191874,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,caminojl,3422
Celine Dion,Chile,2008-12-31,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/e4ec617458749768523908c308f59ff9_1.mp3,mp3,woman,False,es,en,0,1,0,0,38,133,353723,https://www.redkaraoke.com/profile/rocaro/recordings/353723,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic33533_1.gif,2,rocaro,3218
Celine Dion,Mexico,2014-07-15,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/e005f694d72e05508e69f413c1a8f273_1.mp3,mp3,woman,False,es,en,0,4,2,0,53,46,1668054,https://www.redkaraoke.com/profile/pampampamxavier/recordings/1668054,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,pampampamxavier,1196
Celine Dion,Canada,2008-12-28,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/c70b817a5944f071856b961ed8d99fc6_1.mp3,mp3,woman,False,en,en,0,0,0,0,1,102,10492,https://www.redkaraoke.com/profile/betsywan/recordings/10492,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,betsywan,3221
Celine Dion,USA,2014-06-06,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/b3fb1d89ca001693dc01550b9e4c23ad_1.mp4,vid,woman,False,en,en,2,6,0,0,22,76,327013,https://www.redkaraoke.com/profile/alabeause91/recordings/327013,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3774061_1.gif,2,alabeause91,1235
Celine Dion,Germany,2016-04-25,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/7c9b7e183badffcceb2013507ef0993e_1.mp4,vid,,False,en,en,0,2,0,0,3,0,685890,https://www.redkaraoke.com/profile/cassiebruns/recordings/685890,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7281964_1.gif,2,cassiebruns,546
